timestamp,price,quantity
1774628400,6418.47021484375,4241000
1774628460,6417.580078125,4851000
1774628520,6417.14990234375,3703000
1774628580,6418.419921875,3856000
1774628640,6415.47021484375,4837000
1774628700,6413.39990234375,4690000
1774628760,6411.7001953125,5379000
1774628820,6413.06005859375,5095000
1774628880,6413.22998046875,4778000
1774628940,6413.009765625,4026000
1774629000,6414.27978515625,4555000
1774629060,6413.740234375,4564000
1774629120,6412.9501953125,4700000
1774629180,6413.5498046875,6191000
1774629240,6412.509765625,5502000
1774629300,6412.0498046875,6004000
1774629360,6411.39990234375,4209000
1774629420,6408.2001953125,6144000
1774629480,6407.27978515625,5444000
1774629540,6407.8701171875,3998000
1774629600,6406.83984375,5044000
1774629660,6410.5498046875,5941000
1774629720,6409.64990234375,4934000
1774629780,6411.2001953125,4969000
1774629840,6410.990234375,6771000
1774629900,6411.89013671875,3763000
1774629960,6415.52001953125,5162000
1774630020,6417.47998046875,5583000
1774630080,6417.97998046875,4230000
1774630140,6419.4501953125,3399000
1774630200,6417.259765625,5394000
1774630260,6416.31005859375,4133000
1774630320,6413.89013671875,3421000
1774630380,6414.56005859375,3896000
1774630440,6414.22998046875,3580000
1774630500,6413.72021484375,3784000
1774630560,6412.85986328125,3417000
1774630620,6411.93994140625,3426000
1774630680,6411.47998046875,3627000
1774630740,6412.10009765625,4659000
1774630800,6408.759765625,5902000
1774630860,6407.72998046875,4382000
1774630920,6407.2001953125,3855000
1774630980,6407.47998046875,5071000
1774631040,6409.39990234375,4675000
1774631100,6407.1201171875,4867000
1774631160,6416.830078125,6240000
1774631220,6413.22021484375,9944000
1774631280,6410.91015625,4040000
1774631340,6413.22998046875,4008000
1774631400,6410.5498046875,3975000
1774631460,6409.919921875,3910000
1774631520,6408.2001953125,3239000
1774631580,6406.5,3634000
1774631640,6408.56982421875,3271000
1774631700,6407.43994140625,3811000
1774631760,6406.64013671875,3493000
1774631820,6404.0400390625,4164000
1774631880,6403.7099609375,3619000
1774631940,6403.7099609375,3715000
1774632000,6400.56982421875,6207000
1774632060,6399.3798828125,4439000
1774632120,6400.9599609375,3703000
1774632180,6400.1298828125,3825000
1774632240,6400.10009765625,4443000
1774632300,6398.0400390625,4282000
1774632360,6395.97998046875,5033000
1774632420,6392.8701171875,5363000
1774632480,6392.02001953125,4415000
1774632540,6391.02978515625,4555000
1774632600,6391.89013671875,5371000
1774632660,6391.77001953125,4558000
1774632720,6393.39013671875,4433000
1774632780,6393.85009765625,4675000
1774632840,6395.759765625,4377000
1774632900,6396.2998046875,8890000
1774632960,6395.25,5150000
1774633020,6395.2900390625,4834000
1774633080,6394.0,4342000
1774633140,6393.89990234375,3964000
1774633200,6392.35009765625,5122000
1774633260,6391.16015625,5476000
1774633320,6390.35986328125,5599000
1774633380,6389.14013671875,4748000
1774633440,6389.4501953125,4575000
1774633500,6390.16015625,5585000
1774633560,6389.240234375,3751000
1774633620,6390.5,4095000
1774633680,6389.3701171875,3627000
1774633740,6388.8798828125,5671000
1774633800,6388.490234375,4773000
1774633860,6389.02978515625,3586000
1774633920,6388.75,4365000
1774633980,6388.22998046875,3925000
1774634040,6388.259765625,3512000
1774634100,6387.9501953125,4035000
1774634160,6385.72998046875,4603000
1774634220,6386.18994140625,4926000
1774634280,6385.990234375,4067000
1774634340,6386.06982421875,4277000
1774634400,6386.52001953125,4938000
1774634460,6386.22021484375,4890000
1774634520,6385.169921875,5084000
1774634580,6384.56982421875,5325000
1774634640,6383.080078125,4824000
1774634700,6382.25,4688000
1774634760,6381.66015625,4561000
1774634820,6380.1201171875,4700000
1774634880,6378.97998046875,5534000
1774634940,6378.330078125,5032000
1774635000,6377.93017578125,5591000
1774635060,6378.43994140625,5091000
1774635120,6376.85009765625,4032000
1774635180,6376.64013671875,4380000
1774635240,6379.0400390625,5584000
1774635300,6380.43994140625,5046000
1774635360,6380.64990234375,5080000
1774635420,6381.2998046875,4288000
1774635480,6383.10986328125,5080000
1774635540,6385.27978515625,4867000
1774635600,6386.16015625,4955000
1774635660,6386.2900390625,4804000
1774635720,6385.10009765625,4398000
1774635780,6384.4501953125,4957000
1774635840,6381.080078125,5735000
1774635900,6381.580078125,5384000
1774635960,6380.8701171875,4640000
1774636020,6381.58984375,6668000
1774636080,6382.68017578125,4643000
1774636140,6382.27001953125,4945000
1774636200,6383.240234375,4796000
1774636260,6382.83984375,4144000
1774636320,6382.58984375,4442000
1774636380,6381.8701171875,4229000
1774636440,6382.77001953125,4312000
1774636500,6380.75,4948000
1774636560,6381.52001953125,4307000
1774636620,6383.18994140625,4982000
1774636680,6380.8798828125,4369000
1774636740,6381.77001953125,4210000
1774636800,6381.5,4852000
1774636860,6383.669921875,4502000
1774636920,6384.2099609375,6276000
1774636980,6385.41015625,8611000
1774637040,6384.39990234375,5061000
1774637100,6384.22021484375,4698000
1774637160,6382.47021484375,6248000
1774637220,6381.509765625,4111000
1774637280,6382.35986328125,3954000
1774637340,6381.669921875,4344000
1774637400,6382.14013671875,4118000
1774637460,6381.830078125,4212000
1774637520,6381.06005859375,4363000
1774637580,6378.169921875,6185000
1774637640,6378.2900390625,4456000
1774637700,6378.89990234375,6561000
1774637760,6378.64990234375,5908000
1774637820,6378.64990234375,4712000
1774637880,6378.35986328125,4623000
1774637940,6378.52978515625,4690000
1774638000,6377.7900390625,6931000
1774638060,6376.1201171875,5030000
1774638120,6374.97998046875,4654000
1774638180,6373.85986328125,4835000
1774638240,6372.60009765625,5066000
1774638300,6372.08984375,5796000
1774638360,6372.06005859375,5007000
1774638420,6372.3701171875,5677000
1774638480,6371.43017578125,4765000
1774638540,6371.3701171875,5921000
1774638600,6370.4599609375,6199000
1774638660,6372.08984375,5600000
1774638720,6374.75,5594000
1774638780,6374.39990234375,5700000
1774638840,6375.2099609375,5014000
1774638900,6374.77001953125,6477000
1774638960,6375.8798828125,6478000
1774639020,6377.85986328125,6767000
1774639080,6377.43994140625,6580000
1774639140,6378.31005859375,5488000
1774639200,6377.22998046875,7027000
1774639260,6374.47021484375,5323000
1774639320,6375.75,5590000
1774639380,6374.43994140625,7287000
1774639440,6376.43017578125,5021000
1774639500,6374.2099609375,5908000
1774639560,6373.64990234375,6291000
1774639620,6372.89013671875,6127000
1774639680,6373.93017578125,6462000
1774639740,6373.2900390625,6296000
1774639800,6374.5,8774000
1774639860,6375.18994140625,6922000
1774639920,6372.89990234375,7505000
1774639980,6374.33984375,7093000
1774640040,6377.669921875,7223000
1774640100,6375.68017578125,7366000
1774640160,6373.93994140625,7502000
1774640220,6373.35009765625,6276000
1774640280,6373.580078125,6451000
1774640340,6372.64013671875,7735000
1774640400,6368.56005859375,10252000
1774640460,6366.83984375,9328000
1774640520,6366.7099609375,8514000
1774640580,6366.080078125,8810000
1774640640,6366.1298828125,8322000
1774640700,6360.47021484375,12627000
1774640760,6357.6298828125,11535000
1774640820,6361.5400390625,12227000
1774640880,6362.31005859375,10081000
1774640940,6363.06982421875,11465000
1774641000,6358.56982421875,21629000
1774641060,6357.490234375,14504000
1774641120,6357.8701171875,13949000
1774641180,6367.18017578125,18133000
1774641240,6364.93994140625,18370000
1774641300,6371.3701171875,26257000
1774641360,6369.18994140625,25240000
1774641420,6369.60009765625,30361000
1774641480,6372.0498046875,46422000
1774641540,6367.77001953125,87079000
1774877400,6419.33984375,0
1774877460,6426.31005859375,16176851
1774877520,6421.9599609375,10901417
1774877580,6422.85009765625,9277251
1774877640,6413.7998046875,10203812
1774877700,6406.41015625,10713405
1774877760,6405.330078125,10705326
1774877820,6406.169921875,9603130
1774877880,6402.68017578125,9944619
1774877940,6403.14013671875,8957121
1774878000,6394.7998046875,9749681
1774878060,6393.1298828125,10709044
1774878120,6395.06982421875,9079373
1774878180,6397.66015625,9210777
1774878240,6396.39990234375,8034739
1774878300,6395.740234375,11206113
1774878360,6387.8798828125,7622177
1774878420,6387.68017578125,8548586
1774878480,6387.259765625,8696710
1774878540,6384.47021484375,8000468
1774878600,6383.06982421875,8607961
1774878660,6387.2900390625,8409150
1774878720,6388.47998046875,8114736
1774878780,6384.72998046875,7373676
1774878840,6381.06982421875,6998769
1774878900,6378.6298828125,9002109
1774878960,6375.2099609375,7696480
1774879020,6374.2099609375,8096368
1774879080,6373.22998046875,7677850
1774879140,6373.89990234375,7494322
1774879200,6378.75,11151249
1774879260,6379.8798828125,9412299
1774879320,6381.06005859375,9164606
1774879380,6383.56005859375,6504976
1774879440,6384.169921875,7108004
1774879500,6379.080078125,8497743
1774879560,6378.10986328125,7115439
1774879620,6381.72998046875,6548868
1774879680,6383.72021484375,6129806
1774879740,6385.009765625,6570314
1774879800,6382.7900390625,7760859
1774879860,6385.41015625,7437259
1774879920,6390.4599609375,7361229
1774879980,6390.72021484375,7034469
1774880040,6388.75,6022270
1774880100,6382.58984375,7750334
1774880160,6384.93994140625,7016367
1774880220,6383.83984375,5267953
1774880280,6382.490234375,5795598
1774880340,6381.85009765625,6691476
1774880400,6385.1298828125,6545433
1774880460,6381.419921875,5329255
1774880520,6386.60009765625,6510946
1774880580,6387.31005859375,5658001
1774880640,6387.18994140625,5194798
1774880700,6387.08984375,5628241
1774880760,6384.2099609375,5209862
1774880820,6382.9501953125,5342822
1774880880,6381.0,6518010
1774880940,6382.31982421875,5884350
1774881000,6386.43017578125,7221846
1774881060,6386.93017578125,6240921
1774881120,6385.22021484375,6095563
1774881180,6384.81005859375,6054098
1774881240,6383.5,6303979
1774881300,6378.33984375,6763805
1774881360,6379.4501953125,6820469
1774881420,6381.9599609375,6189329
1774881480,6383.72021484375,6272812
1774881540,6382.8701171875,5443878
1774881600,6381.77978515625,6323113
1774881660,6376.3798828125,6870222
1774881720,6377.3701171875,6470272
1774881780,6374.330078125,6551505
1774881840,6372.7001953125,9325694
1774881900,6374.1201171875,9790955
1774881960,6383.2099609375,12213532
1774882020,6388.89990234375,8327432
1774882080,6386.43017578125,9365436
1774882140,6383.66015625,7134543
1774882200,6382.7099609375,6155734
1774882260,6380.580078125,5725279
1774882320,6381.31982421875,5633602
1774882380,6384.60009765625,5350125
1774882440,6386.4501953125,5583935
1774882500,6384.009765625,5515814
1774882560,6390.41015625,6054629
1774882620,6394.9599609375,7235674
1774882680,6398.77001953125,6962144
1774882740,6399.580078125,6127205
1774882800,6403.5,8121179
1774882860,6403.5498046875,7797175
1774882920,6405.669921875,8624225
1774882980,6407.2900390625,7998337
1774883040,6407.580078125,6928666
1774883100,6406.22998046875,7178006
1774883160,6400.31982421875,7590553
1774883220,6394.0400390625,7005842
1774883280,6393.10009765625,6734275
1774883340,6393.009765625,6089196
1774883400,6395.27001953125,5627566
1774883460,6392.7998046875,5740416
1774883520,6393.39013671875,5101090
1774883580,6392.89013671875,5159082
1774883640,6389.5400390625,5795601
1774883700,6384.81005859375,6782595
1774883760,6380.669921875,9218549
1774883820,6383.33984375,6640048
1774883880,6384.27978515625,6059995
1774883940,6387.81005859375,5654249
1774884000,6390.14990234375,6299641
1774884060,6388.77978515625,4537287
1774884120,6387.60986328125,4455763
1774884180,6391.08984375,5000202
1774884240,6391.66015625,5298878
1774884300,6393.43994140625,5302325
1774884360,6394.35009765625,4512978
1774884420,6393.6201171875,4159271
1774884480,6391.009765625,4593854
1774884540,6388.830078125,4974773
1774884600,6386.2099609375,6364304
1774884660,6388.509765625,5731041
1774884720,6393.68994140625,5932911
1774884780,6398.14013671875,6138008
